Season,Game_Type,Date,Away_Team,Away_Score,Home_Team,Home_Score,Ended,Attendance,Game_Length,Game_Notes
2011,RS,2010-12-28,Dallas Stars,4,Nashville Predators,2,,"17,113",NA,
2011,RS,2010-12-28,Anaheim Ducks,3,Phoenix Coyotes,1,,"14,032",NA,
2011,RS,2010-12-28,Atlanta Thrashers,3,Pittsburgh Penguins,6,,"18,322",NA,
2011,RS,2010-12-28,Chicago Blackhawks,1,St. Louis Blues,3,,"19,150",NA,
2011,RS,2010-12-28,Boston Bruins,4,Tampa Bay Lightning,3,,"20,204",NA,
2011,RS,2010-12-28,Carolina Hurricanes,4,Toronto Maple Leafs,3,,"19,309",NA,
2011,RS,2010-12-28,Philadelphia Flyers,2,Vancouver Canucks,6,,"18,860",NA,
2011,RS,2010-12-28,Montreal Canadiens,0,Washington Capitals,3,,"18,398",NA,
2011,RS,2010-12-29,Detroit Red Wings,7,Dallas Stars,3,,"18,532",NA,
2011,RS,2010-12-29,San Jose Sharks,3,Minnesota Wild,5,,"19,131",NA,
2011,RS,2010-12-29,New York Rangers,3,New Jersey Devils,1,,"17,625",NA,
2011,RS,2010-12-29,Pittsburgh Penguins,1,New York Islanders,2,SO,"14,345",NA,
2011,RS,2010-12-29,Carolina Hurricanes,4,Ottawa Senators,0,,"20,221",NA,
2011,RS,2010-12-29,Los Angeles Kings,3,Phoenix Coyotes,6,,"15,153",NA,
2011,RS,2010-12-30,Boston Bruins,2,Atlanta Thrashers,3,SO,"17,624",NA,
2011,RS,2010-12-30,San Jose Sharks,5,Chicago Blackhawks,3,,"22,112",NA,
2011,RS,2010-12-30,Colorado Avalanche,4,Edmonton Oilers,3,SO,"16,839",NA,
2011,RS,2010-12-30,Philadelphia Flyers,7,Los Angeles Kings,4,,"18,118",NA,
2011,RS,2010-12-30,Montreal Canadiens,1,Tampa Bay Lightning,4,,"20,191",NA,
2011,RS,2010-12-30,Columbus Blue Jackets,3,Toronto Maple Leafs,2,,"19,148",NA,
2011,RS,2010-12-31,Philadelphia Flyers,2,Anaheim Ducks,5,,"17,103",NA,
2011,RS,2010-12-31,Ottawa Senators,3,Columbus Blue Jackets,4,OT,"17,652",NA,
2011,RS,2010-12-31,Colorado Avalanche,2,Calgary Flames,3,,"19,289",NA,
2011,RS,2010-12-31,Vancouver Canucks,4,Dallas Stars,1,,"17,733",NA,
2011,RS,2010-12-31,New York Islanders,4,Detroit Red Wings,3,OT,"20,066",NA,
2011,RS,2010-12-31,Montreal Canadiens,3,Florida Panthers,2,OT,"20,072",NA,
2011,RS,2010-12-31,Nashville Predators,4,Minnesota Wild,1,,"18,285",NA,
2011,RS,2010-12-31,Atlanta Thrashers,1,New Jersey Devils,3,,"13,492",NA,
2011,RS,2010-12-31,Phoenix Coyotes,3,St. Louis Blues,4,,"19,150",NA,
2011,RS,2011-01-01,Boston Bruins,6,Buffalo Sabres,7,SO,"18,690",NA,
2011,RS,2011-01-01,New Jersey Devils,3,Carolina Hurricanes,6,,"16,107",NA,
2011,RS,2011-01-01,Calgary Flames,2,Edmonton Oilers,1,,"16,839",NA,
2011,RS,2011-01-01,San Jose Sharks,1,Los Angeles Kings,0,,"18,118",NA,
2011,RS,2011-01-01,Toronto Maple Leafs,5,Ottawa Senators,1,,"20,027",NA,
2011,RS,2011-01-01,Washington Capitals,3,Pittsburgh Penguins,1,,"68,111",NA,NHL Winter Classic
2011,RS,2011-01-01,New York Rangers,1,Tampa Bay Lightning,2,OT,"18,242",NA,
2011,RS,2011-01-02,Chicago Blackhawks,1,Anaheim Ducks,2,,"16,004",NA,
2011,RS,2011-01-02,Vancouver Canucks,2,Colorado Avalanche,1,,"15,323",NA,
2011,RS,2011-01-02,Philadelphia Flyers,3,Detroit Red Wings,2,,"20,066",NA,
2011,RS,2011-01-02,New York Rangers,0,Florida Panthers,3,,"16,752",NA,
2011,RS,2011-01-02,Phoenix Coyotes,5,Minnesota Wild,6,OT,"17,240",NA,
2011,RS,2011-01-02,Atlanta Thrashers,4,Montreal Canadiens,3,OT,"21,273",NA,
2011,RS,2011-01-02,Columbus Blue Jackets,1,Nashville Predators,4,,"14,593",NA,
2011,RS,2011-01-02,Dallas Stars,4,St. Louis Blues,2,,"19,150",NA,
2011,RS,2011-01-03,Florida Panthers,4,Carolina Hurricanes,3,OT,"16,637",NA,
2011,RS,2011-01-03,New York Islanders,5,Calgary Flames,2,,"19,289",NA,
2011,RS,2011-01-03,Chicago Blackhawks,4,Los Angeles Kings,3,,"17,916",NA,
2011,RS,2011-01-03,Vancouver Canucks,4,San Jose Sharks,3,,"17,562",NA,
2011,RS,2011-01-03,Boston Bruins,2,Toronto Maple Leafs,1,,"19,052",NA,
2011,RS,2011-01-04,Buffalo Sabres,3,Colorado Avalanche,4,OT,"12,548",NA,
2011,RS,2011-01-04,Detroit Red Wings,5,Edmonton Oilers,3,,"16,839",NA,
2011,RS,2011-01-04,Minnesota Wild,2,New Jersey Devils,1,,"13,257",NA,
2011,RS,2011-01-04,Columbus Blue Jackets,2,Phoenix Coyotes,4,,"8,222",NA,
2011,RS,2011-01-04,Tampa Bay Lightning,1,Washington Capitals,0,OT,"18,398",NA,
2011,RS,2011-01-05,Nashville Predators,4,Anaheim Ducks,1,,"12,216",NA,
2011,RS,2011-01-05,Dallas Stars,4,Chicago Blackhawks,2,,"21,245",NA,
2011,RS,2011-01-05,Atlanta Thrashers,3,Florida Panthers,2,,"12,803",NA,
2011,RS,2011-01-05,Carolina Hurricanes,1,New York Rangers,2,OT,"18,200",NA,
2011,RS,2011-01-05,Tampa Bay Lightning,1,Pittsburgh Penguins,8,,"18,261",NA,
2011,RS,2011-01-05,Calgary Flames,1,Vancouver Canucks,3,,"18,860",NA,
2011,RS,2011-01-06,Minnesota Wild,3,Boston Bruins,1,,"17,565",NA,
2011,RS,2011-01-06,Phoenix Coyotes,2,Colorado Avalanche,0,,"12,308",NA,
2011,RS,2011-01-06,New York Islanders,1,Edmonton Oilers,2,,"16,839",NA,
2011,RS,2011-01-06,Nashville Predators,5,Los Angeles Kings,2,,"17,823",NA,
2011,RS,2011-01-06,Pittsburgh Penguins,1,Montreal Canadiens,2,SO,"21,273",NA,
2011,RS,2011-01-06,Philadelphia Flyers,4,New Jersey Devils,2,,"15,098",NA,
2011,RS,2011-01-06,Buffalo Sabres,3,San Jose Sharks,0,,"17,562",NA,
2011,RS,2011-01-06,St. Louis Blues,5,Toronto Maple Leafs,6,SO,"19,283",NA,
2011,RS,2011-01-07,Columbus Blue Jackets,0,Anaheim Ducks,6,,"12,815",NA,
2011,RS,2011-01-07,Toronto Maple Leafs,9,Atlanta Thrashers,3,,"14,592",NA,
2011,RS,2011-01-07,Detroit Red Wings,5,Calgary Flames,4,SO,"19,289",NA,
2011,RS,2011-01-07,Ottawa Senators,2,Chicago Blackhawks,3,SO,"21,657",NA,
2011,RS,2011-01-07,New York Rangers,3,Dallas Stars,2,SO,"14,934",NA,
2011,RS,2011-01-07,Carolina Hurricanes,5,Florida Panthers,3,,"14,262",NA,
2011,RS,2011-01-07,Edmonton Oilers,1,Vancouver Canucks,6,,"18,860",NA,
2011,RS,2011-01-08,New York Islanders,4,Colorado Avalanche,3,OT,"15,171",NA,
2011,RS,2011-01-08,Columbus Blue Jackets,4,Los Angeles Kings,6,,"18,118",NA,
2011,RS,2011-01-08,Boston Bruins,2,Montreal Canadiens,3,OT,"21,273",NA,
2011,RS,2011-01-08,Tampa Bay Lightning,2,Ottawa Senators,1,,"19,698",NA,
2011,RS,2011-01-08,New Jersey Devils,1,Philadelphia Flyers,2,,"19,859",NA,
2011,RS,2011-01-08,Buffalo Sabres,2,Phoenix Coyotes,1,OT,"13,905",NA,
2011,RS,2011-01-08,Minnesota Wild,4,Pittsburgh Penguins,0,,"18,263",NA,
2011,RS,2011-01-08,Nashville Predators,2,San Jose Sharks,1,,"17,562",NA,
2011,RS,2011-01-08,New York Rangers,2,St. Louis Blues,1,,"19,150",NA,
2011,RS,2011-01-08,Detroit Red Wings,2,Vancouver Canucks,1,SO,"18,860",NA,
2011,RS,2011-01-08,Florida Panthers,2,Washington Capitals,3,,"18,398",NA,
2011,RS,2011-01-09,San Jose Sharks,0,Anaheim Ducks,1,,"16,172",NA,
2011,RS,2011-01-09,Atlanta Thrashers,3,Carolina Hurricanes,4,OT,"17,907",NA,
2011,RS,2011-01-09,New York Islanders,0,Chicago Blackhawks,5,,"21,205",NA,
2011,RS,2011-01-09,Dallas Stars,4,Minnesota Wild,0,,"18,082",NA,
2011,RS,2011-01-09,Tampa Bay Lightning,3,New Jersey Devils,6,,"16,197",NA,
2011,RS,2011-01-10,Detroit Red Wings,4,Colorado Avalanche,5,,"17,535",NA,
2011,RS,2011-01-10,Toronto Maple Leafs,3,Los Angeles Kings,2,,"17,834",NA,
2011,RS,2011-01-10,Boston Bruins,4,Pittsburgh Penguins,2,,"18,245",NA,
2011,RS,2011-01-10,Phoenix Coyotes,4,St. Louis Blues,3,,"19,150",NA,
2011,RS,2011-01-11,Ottawa Senators,0,Boston Bruins,6,,"17,565",NA,
2011,RS,2011-01-11,Philadelphia Flyers,5,Buffalo Sabres,2,,"18,155",NA,
2011,RS,2011-01-11,Calgary Flames,5,Carolina Hurricanes,6,SO,"10,096",NA,
2011,RS,2011-01-11,Phoenix Coyotes,4,Columbus Blue Jackets,3,,"11,109",NA,
2011,RS,2011-01-11,Edmonton Oilers,2,Dallas Stars,3,,"12,463",NA,
2011,RS,2011-01-11,Washington Capitals,3,Florida Panthers,4,OT,"14,790",NA,
2011,RS,2011-01-11,Minnesota Wild,1,Nashville Predators,5,,"15,311",NA,
2011,RS,2011-01-11,Vancouver Canucks,4,New York Islanders,3,SO,"8,913",NA,
2011,RS,2011-01-11,Montreal Canadiens,2,New York Rangers,1,,"18,200",NA,
2011,RS,2011-01-11,Toronto Maple Leafs,4,San Jose Sharks,2,,"17,562",NA,
2011,RS,2011-01-12,St. Louis Blues,4,Anaheim Ducks,7,,"12,499",NA,
2011,RS,2011-01-12,Colorado Avalanche,0,Chicago Blackhawks,4,,"21,356",NA,
2011,RS,2011-01-12,Pittsburgh Penguins,5,Montreal Canadiens,2,,"21,273",NA,
2011,RS,2011-01-12,Washington Capitals,0,Tampa Bay Lightning,3,,"18,135",NA,
2011,RS,2011-01-13,Philadelphia Flyers,5,Boston Bruins,7,,"17,565",NA,
2011,RS,2011-01-13,Carolina Hurricanes,2,Buffalo Sabres,3,,"18,276",NA,
2011,RS,2011-01-13,Nashville Predators,2,Florida Panthers,3,,"12,228",NA,
2011,RS,2011-01-13,St. Louis Blues,3,Los Angeles Kings,1,,"17,932",NA,
2011,RS,2011-01-13,Ottawa Senators,6,New York Islanders,4,,"8,670",NA,
2011,RS,2011-01-13,Vancouver Canucks,0,New York Rangers,1,,"18,200",NA,
2011,RS,2011-01-13,Toronto Maple Leafs,1,Phoenix Coyotes,5,,"11,205",NA,
2011,RS,2011-01-13,Edmonton Oilers,5,San Jose Sharks,2,,"17,562",NA,
2011,RS,2011-01-14,Philadelphia Flyers,5,Atlanta Thrashers,2,,"15,081",NA,
2011,RS,2011-01-14,Detroit Red Wings,2,Columbus Blue Jackets,3,SO,"18,684",NA,
2011,RS,2011-01-14,Colorado Avalanche,4,Minnesota Wild,1,,"18,218",NA,
2011,RS,2011-01-14,Calgary Flames,3,Ottawa Senators,2,,"19,984",NA,
2011,RS,2011-01-14,New Jersey Devils,5,Tampa Bay Lightning,2,,"18,736",NA,
2011,RS,2011-01-14,Vancouver Canucks,4,Washington Capitals,2,,"18,398",NA,
2011,RS,2011-01-15,Pittsburgh Penguins,3,Boston Bruins,2,,"17,565",NA,
2011,RS,2011-01-15,Tampa Bay Lightning,4,Carolina Hurricanes,6,,"18,680",NA,
2011,RS,2011-01-15,Atlanta Thrashers,1,Dallas Stars,6,,"17,702",NA,
2011,RS,2011-01-15,Columbus Blue Jackets,5,Detroit Red Wings,6,OT,"20,066",NA,
2011,RS,2011-01-15,New Jersey Devils,2,Florida Panthers,3,OT,"17,825",NA,
2011,RS,2011-01-15,Edmonton Oilers,2,Los Angeles Kings,5,,"18,118",NA,
2011,RS,2011-01-15,New York Rangers,2,Montreal Canadiens,3,,"21,273",NA,
2011,RS,2011-01-15,Chicago Blackhawks,2,Nashville Predators,3,SO,"17,113",NA,
2011,RS,2011-01-15,Buffalo Sabres,3,New York Islanders,5,,"12,223",NA,
2011,RS,2011-01-15,Anaheim Ducks,2,Phoenix Coyotes,6,,"10,951",NA,
2011,RS,2011-01-15,St. Louis Blues,2,San Jose Sharks,4,,"17,562",NA,
2011,RS,2011-01-15,Calgary Flames,2,Toronto Maple Leafs,1,SO,"19,462",NA,
2011,RS,2011-01-16,Edmonton Oilers,2,Anaheim Ducks,3,,"15,764",NA,
2011,RS,2011-01-16,Nashville Predators,3,Chicago Blackhawks,6,,"21,387",NA,
2011,RS,2011-01-16,Vancouver Canucks,0,Minnesota Wild,4,,"18,458",NA,
2011,RS,2011-01-16,Philadelphia Flyers,3,New York Rangers,2,,"18,200",NA,
2011,RS,2011-01-16,Ottawa Senators,1,Washington Capitals,3,,"18,398",NA,
2011,RS,2011-01-17,Carolina Hurricanes,0,Boston Bruins,7,,"17,565",NA,
2011,RS,2011-01-17,Los Angeles Kings,1,Dallas Stars,2,,"14,163",NA,
2011,RS,2011-01-17,Atlanta Thrashers,3,Florida Panthers,2,SO,"11,477",NA,
2011,RS,2011-01-17,Calgary Flames,4,Montreal Canadiens,5,OT,"21,273",NA,
2011,RS,2011-01-17,New Jersey Devils,5,New York Islanders,2,,"13,119",NA,
2011,RS,2011-01-17,San Jose Sharks,4,Phoenix Coyotes,2,,"9,672",NA,
2011,RS,2011-01-18,Montreal Canadiens,1,Buffalo Sabres,2,OT,"18,225",NA,
2011,RS,2011-01-18,Boston Bruins,3,Carolina Hurricanes,2,,"17,419",NA,
2011,RS,2011-01-18,Vancouver Canucks,3,Colorado Avalanche,4,OT,"12,791",NA,
2011,RS,2011-01-18,Minnesota Wild,4,Edmonton Oilers,1,,"16,839",NA,
2011,RS,2011-01-18,Anaheim Ducks,2,Ottawa Senators,1,SO,"19,515",NA,
2011,RS,2011-01-18,Washington Capitals,2,Philadelphia Flyers,3,OT,"19,824",NA,
2011,RS,2011-01-18,Nashville Predators,5,Phoenix Coyotes,2,,"8,236",NA,
2011,RS,2011-01-18,Detroit Red Wings,1,Pittsburgh Penguins,4,,"18,284",NA,
2011,RS,2011-01-18,Los Angeles Kings,1,St. Louis Blues,2,,"19,150",NA,
2011,RS,2011-01-18,Columbus Blue Jackets,2,Tampa Bay Lightning,3,SO,"13,291",NA,
2011,RS,2011-01-19,Minnesota Wild,6,Calgary Flames,0,,"19,289",NA,
2011,RS,2011-01-19,Columbus Blue Jackets,3,Florida Panthers,2,OT,"11,629",NA,
2011,RS,2011-01-19,Toronto Maple Leafs,0,New York Rangers,7,,"18,200",NA,
2011,RS,2011-01-20,Tampa Bay Lightning,3,Atlanta Thrashers,2,SO,"12,314",NA,
2011,RS,2011-01-20,Buffalo Sabres,4,Boston Bruins,2,,"17,565",NA,
2011,RS,2011-01-20,New York Rangers,1,Carolina Hurricanes,4,,"15,861",NA,
2011,RS,2011-01-20,Nashville Predators,5,Colorado Avalanche,1,,"12,638",NA,
2011,RS,2011-01-20,Dallas Stars,4,Edmonton Oilers,2,,"16,839",NA,
2011,RS,2011-01-20,Phoenix Coyotes,2,Los Angeles Kings,0,,"18,118",NA,
2011,RS,2011-01-20,Pittsburgh Penguins,0,New Jersey Devils,2,,"14,890",NA,
2011,RS,2011-01-20,Washington Capitals,2,New York Islanders,1,,"9,119",NA,
2011,RS,2011-01-20,Ottawa Senators,2,Philadelphia Flyers,6,,"19,721",NA,
2011,RS,2011-01-20,Detroit Red Wings,4,St. Louis Blues,3,OT,"19,150",NA,
2011,RS,2011-01-20,Anaheim Ducks,2,Toronto Maple Leafs,5,,"19,399",NA,
2011,RS,2011-01-20,San Jose Sharks,2,Vancouver Canucks,1,SO,"18,860",NA,
2011,RS,2011-01-21,New York Islanders,5,Buffalo Sabres,2,,"18,690",NA,
2011,RS,2011-01-21,Dallas Stars,4,Calgary Flames,7,,"19,289",NA,
2011,RS,2011-01-21,Tampa Bay Lightning,2,Florida Panthers,1,SO,"17,328",NA,
2011,RS,2011-01-21,Montreal Canadiens,7,Ottawa Senators,1,,"20,337",NA,
2011,RS,2011-01-22,New York Rangers,3,Atlanta Thrashers,2,SO,"17,061",NA,
2011,RS,2011-01-22,Boston Bruins,6,Colorado Avalanche,2,,"18,007",NA,
2011,RS,2011-01-22,Chicago Blackhawks,4,Detroit Red Wings,1,,"20,066",NA,
2011,RS,2011-01-22,Anaheim Ducks,4,Montreal Canadiens,3,SO,"21,273",NA,
2011,RS,2011-01-22,New Jersey Devils,3,Philadelphia Flyers,1,,"19,847",NA,
2011,RS,2011-01-22,Los Angeles Kings,4,Phoenix Coyotes,3,,"13,210",NA,
2011,RS,2011-01-22,Carolina Hurricanes,2,Pittsburgh Penguins,3,,"18,305",NA,
2011,RS,2011-01-22,Minnesota Wild,3,San Jose Sharks,4,,"17,562",NA,
2011,RS,2011-01-22,Columbus Blue Jackets,5,St. Louis Blues,2,,"19,150",NA,
2011,RS,2011-01-22,Washington Capitals,4,Toronto Maple Leafs,1,,"19,554",NA,
2011,RS,2011-01-22,Calgary Flames,4,Vancouver Canucks,3,SO,"18,860",NA,
2011,RS,2011-01-23,Philadelphia Flyers,4,Chicago Blackhawks,1,,"21,660",NA,
2011,RS,2011-01-23,Nashville Predators,3,Edmonton Oilers,2,SO,"16,839",NA,
2011,RS,2011-01-23,Florida Panthers,2,New Jersey Devils,5,,"15,109",NA,
2011,RS,2011-01-23,Buffalo Sabres,5,New York Islanders,3,,"10,120",NA,
2011,RS,2011-01-23,Atlanta Thrashers,1,Tampa Bay Lightning,7,,"13,916",NA,
2011,RS,2011-01-24,Toronto Maple Leafs,4,Carolina Hurricanes,6,,"16,201",NA,
2011,RS,2011-01-24,Nashville Predators,1,Calgary Flames,3,,"19,289",NA,
2011,RS,2011-01-24,St. Louis Blues,3,Colorado Avalanche,4,,"12,338",NA,
2011,RS,2011-01-24,Boston Bruins,0,Los Angeles Kings,2,,"18,118",NA,
2011,RS,2011-01-24,Dallas Stars,1,Vancouver Canucks,7,,"18,860",NA,
2011,RS,2011-01-24,New York Rangers,2,Washington Capitals,1,SO,"18,398",NA,
2011,RS,2011-01-25,Anaheim Ducks,3,Columbus Blue Jackets,2,,"11,700",NA,
2011,RS,2011-01-25,Minnesota Wild,4,Chicago Blackhawks,2,,"21,247",NA,
2011,RS,2011-01-25,Florida Panthers,4,New York Rangers,3,,"18,200",NA,
2011,RS,2011-01-25,Buffalo Sabres,3,Ottawa Senators,2,OT,"18,990",NA,
2011,RS,2011-01-25,Montreal Canadiens,2,Philadelphia Flyers,5,,"19,878",NA,
2011,RS,2011-01-25,Edmonton Oilers,4,Phoenix Coyotes,3,,"10,057",NA,
2011,RS,2011-01-25,New York Islanders,0,Pittsburgh Penguins,1,,"18,225",NA,
2011,RS,2011-01-25,Toronto Maple Leafs,0,Tampa Bay Lightning,2,,"14,335",NA,
2011,RS,2011-01-26,Washington Capitals,0,Atlanta Thrashers,1,,"14,513",NA,
2011,RS,2011-01-26,Florida Panthers,1,Boston Bruins,2,,"17,565",NA,
2011,RS,2011-01-26,St. Louis Blues,1,Calgary Flames,4,,"19,289",NA,
2011,RS,2011-01-26,Phoenix Coyotes,5,Colorado Avalanche,2,,"13,740",NA,
2011,RS,2011-01-26,Edmonton Oilers,1,Dallas Stars,3,,"13,875",NA,
2011,RS,2011-01-26,New Jersey Devils,1,Detroit Red Wings,3,,"20,066",NA,
2011,RS,2011-01-26,San Jose Sharks,2,Los Angeles Kings,3,SO,"18,118",NA,
2011,RS,2011-01-26,Carolina Hurricanes,4,New York Islanders,2,,"4,976",NA,
2011,RS,2011-01-26,Nashville Predators,1,Vancouver Canucks,2,,"18,860",NA,
2011,RS,2011-02-01,New York Islanders,4,Atlanta Thrashers,1,,"11,176",NA,
2011,RS,2011-02-01,Boston Bruins,3,Carolina Hurricanes,2,,"18,126",NA,
2011,RS,2011-02-01,Chicago Blackhawks,7,Columbus Blue Jackets,4,,"12,568",NA,
2011,RS,2011-02-01,Vancouver Canucks,4,Dallas Stars,1,,"12,884",NA,
2011,RS,2011-02-01,Los Angeles Kings,0,Minnesota Wild,1,SO,"17,504",NA,
2011,RS,2011-02-01,Ottawa Senators,1,New Jersey Devils,2,,"7,218",NA,
2011,RS,2011-02-01,Calgary Flames,3,Nashville Predators,2,SO,"14,360",NA,
2011,RS,2011-02-01,Pittsburgh Penguins,4,New York Rangers,3,SO,"18,200",NA,
2011,RS,2011-02-01,Phoenix Coyotes,3,San Jose Sharks,5,,"17,562",NA,
2011,RS,2011-02-01,Philadelphia Flyers,0,Tampa Bay Lightning,4,,"16,635",NA,
2011,RS,2011-02-01,Florida Panthers,3,Toronto Maple Leafs,4,SO,"19,018",NA,
2011,RS,2011-02-01,Montreal Canadiens,3,Washington Capitals,2,SO,"18,398",NA,
2011,RS,2011-02-02,San Jose Sharks,4,Anaheim Ducks,3,,"14,486",NA,
2011,RS,2011-02-02,Los Angeles Kings,3,Edmonton Oilers,1,,"16,839",NA,
2011,RS,2011-02-02,Florida Panthers,2,Montreal Canadiens,3,,"21,273",NA,
2011,RS,2011-02-02,Detroit Red Wings,7,Ottawa Senators,5,,"18,011",NA,
2011,RS,2011-02-02,Vancouver Canucks,6,Phoenix Coyotes,0,,"13,157",NA,
2011,RS,2011-02-02,New York Islanders,0,Pittsburgh Penguins,3,,"18,142",NA,
2011,RS,2011-02-03,Calgary Flames,4,Atlanta Thrashers,2,,"12,984",NA,
2011,RS,2011-02-03,Dallas Stars,3,Boston Bruins,6,,"17,565",NA,
2011,RS,2011-02-03,Minnesota Wild,4,Colorado Avalanche,3,,"13,818",NA,
2011,RS,2011-02-03,New Jersey Devils,3,New York Rangers,2,,"18,200",NA,
2011,RS,2011-02-03,Nashville Predators,2,Philadelphia Flyers,3,,"19,702",NA,
2011,RS,2011-02-03,Carolina Hurricanes,0,Toronto Maple Leafs,3,,"19,220",NA,
2011,RS,2011-02-04,Columbus Blue Jackets,3,Detroit Red Wings,0,,"20,066",NA,
2011,RS,2011-02-04,Florida Panthers,4,New Jersey Devils,3,OT,"13,557",NA,
2011,RS,2011-02-04,Buffalo Sabres,2,Pittsburgh Penguins,3,,"18,315",NA,
2011,RS,2011-02-04,Edmonton Oilers,3,St. Louis Blues,5,,"19,150",NA,
2011,RS,2011-02-04,Washington Capitals,5,Tampa Bay Lightning,2,,"20,216",NA,
2011,RS,2011-02-04,Chicago Blackhawks,3,Vancouver Canucks,4,,"18,860",NA,
2011,RS,2011-02-05,San Jose Sharks,2,Boston Bruins,0,,"17,565",NA,
2011,RS,2011-02-05,Toronto Maple Leafs,2,Buffalo Sabres,6,,"18,264",NA,
2011,RS,2011-02-05,Atlanta Thrashers,3,Carolina Hurricanes,4,OT,"16,874",NA,
2011,RS,2011-02-05,Edmonton Oilers,3,Columbus Blue Jackets,4,,"18,370",NA,
2011,RS,2011-02-05,Los Angeles Kings,4,Calgary Flames,3,SO,"19,289",NA,
2011,RS,2011-02-05,Anaheim Ducks,3,Colorado Avalanche,0,,"16,785",NA,
2011,RS,2011-02-05,New York Rangers,0,Montreal Canadiens,2,,"21,273",NA,
2011,RS,2011-02-05,Detroit Red Wings,0,Nashville Predators,3,,"17,113",NA,
2011,RS,2011-02-05,Ottawa Senators,3,New York Islanders,5,,"10,415",NA,
2011,RS,2011-02-05,Dallas Stars,1,Philadelphia Flyers,3,,"19,881",NA,
2011,RS,2011-02-05,Minnesota Wild,0,Phoenix Coyotes,1,,"14,587",NA,
2011,RS,2011-02-06,New Jersey Devils,4,Montreal Canadiens,1,,"21,273",NA,
2011,RS,2011-02-06,St. Louis Blues,3,Tampa Bay Lightning,4,OT,"14,896",NA,
2011,RS,2011-02-06,Pittsburgh Penguins,0,Washington Capitals,3,,"18,398",NA,
2011,RS,2011-02-07,Chicago Blackhawks,1,Calgary Flames,3,,"19,289",NA,
2011,RS,2011-02-07,New York Rangers,2,Detroit Red Wings,3,,"20,066",NA,
2011,RS,2011-02-07,Edmonton Oilers,4,Nashville Predators,0,,"14,388",NA,
2011,RS,2011-02-07,Colorado Avalanche,0,Phoenix Coyotes,3,,"9,508",NA,
2011,RS,2011-02-07,Atlanta Thrashers,4,Toronto Maple Leafs,5,,"19,104",NA,
2011,RS,2011-02-07,Ottawa Senators,2,Vancouver Canucks,4,,"18,860",NA,
2011,RS,2011-02-08,St. Louis Blues,2,Florida Panthers,1,,"12,228",NA,
2011,RS,2011-02-08,Carolina Hurricanes,2,New Jersey Devils,3,OT,"12,126",NA,
2011,RS,2011-02-08,Toronto Maple Leafs,5,New York Islanders,3,,"7,249",NA,
2011,RS,2011-02-08,Columbus Blue Jackets,4,Pittsburgh Penguins,1,,"18,147",NA,
2011,RS,2011-02-08,Buffalo Sabres,7,Tampa Bay Lightning,4,,"14,444",NA,
2011,RS,2011-02-08,San Jose Sharks,2,Washington Capitals,0,,"18,398",NA,
2011,RS,2011-02-09,Montreal Canadiens,6,Boston Bruins,8,,"17,565",NA,
2011,RS,2011-02-09,San Jose Sharks,3,Columbus Blue Jackets,2,,"11,906",NA,
2011,RS,2011-02-09,Ottawa Senators,2,Calgary Flames,5,,"19,289",NA,
2011,RS,2011-02-09,Phoenix Coyotes,3,Dallas Stars,2,OT,"11,488",NA,
2011,RS,2011-02-09,Nashville Predators,4,Detroit Red Wings,1,,"20,066",NA,
2011,RS,2011-02-09,Chicago Blackhawks,4,Edmonton Oilers,1,,"16,839",NA,
2011,RS,2011-02-09,Colorado Avalanche,2,Minnesota Wild,3,,"18,194",NA,
2011,RS,2011-02-09,Anaheim Ducks,4,Vancouver Canucks,3,,"18,860",NA,
2011,RS,2011-02-10,Buffalo Sabres,3,Florida Panthers,2,OT,"14,559",NA,
2011,RS,2011-02-10,New York Islanders,4,Montreal Canadiens,3,SO,"21,273",NA,
2011,RS,2011-02-10,Carolina Hurricanes,1,Philadelphia Flyers,2,,"19,726",NA,
2011,RS,2011-02-10,Los Angeles Kings,1,Pittsburgh Penguins,2,OT,"18,208",NA,
2011,RS,2011-02-10,New Jersey Devils,2,Toronto Maple Leafs,1,OT,"19,260",NA,
2011,RS,2011-02-11,New York Rangers,2,Atlanta Thrashers,3,,"15,093",NA,
2011,RS,2011-02-11,Detroit Red Wings,6,Boston Bruins,1,,"17,565",NA,
2011,RS,2011-02-11,Colorado Avalanche,1,Columbus Blue Jackets,3,,"16,408",NA,
2011,RS,2011-02-11,Anaheim Ducks,5,Calgary Flames,4,OT,"19,289",NA,
2011,RS,2011-02-11,Chicago Blackhawks,3,Dallas Stars,4,SO,"17,569",NA,
2011,RS,2011-02-11,San Jose Sharks,1,New Jersey Devils,2,,"17,102",NA,
2011,RS,2011-02-11,Pittsburgh Penguins,3,New York Islanders,9,,"12,888",NA,
2011,RS,2011-02-11,Minnesota Wild,5,St. Louis Blues,4,SO,"19,150",NA,
2011,RS,2011-02-12,Ottawa Senators,5,Edmonton Oilers,3,,"16,839",NA,
2011,RS,2011-02-12,St. Louis Blues,1,Minnesota Wild,3,,"19,322",NA,
2011,RS,2011-02-12,Toronto Maple Leafs,0,Montreal Canadiens,3,,"21,273",NA,
2011,RS,2011-02-12,Colorado Avalanche,3,Nashville Predators,5,,"17,113",NA,
2011,RS,2011-02-12,Chicago Blackhawks,2,Phoenix Coyotes,3,SO,"17,283",NA,
2011,RS,2011-02-12,Carolina Hurricanes,3,Tampa Bay Lightning,4,OT,"19,910",NA,
